seconds,phase,command,active_command,progress,completed,rotating,gate_steps,done,FR_target,FR_actual,FR_error,FL_target,FL_actual,FL_error,BR_target,BR_actual,BR_error,BL_target,BL_actual,BL_error,wheel_gap,body_gap,impact_speed,unsafe_rotation
0.07692307692307693,0,0,0,0.03205128386616707,0,False,0,False,1.439562439918518,2.5845649242401123,-1.1450024843215942,-1.5208948850631714,-2.5539424419403076,1.0330475568771362,-0.9743674993515015,-0.5742436647415161,-0.4001238346099853,2.7909507751464844,-0.12041041254997253,2.911361187696457,0.04401326924562454,0.026337657123804092,0.0007530371658504009,0.0
0.15384615384615385,0,0,0,0.05769231170415878,0,False,0,False,1.439562439918518,2.5857858657836914,-1.1462234258651733,-1.5208948850631714,-2.5519368648529053,1.0310419797897339,-0.9743674993515015,-0.5739107728004456,-0.4004567265510559,2.7909507751464844,-0.12130241096019745,2.912253186106682,0.04390393942594528,0.02632308378815651,0.0012684403918683529,0.0
0.23076923076923078,0,0,0,0.0833333358168602,0,False,0,False,1.439562439918518,2.587033271789551,-1.1474708318710327,-1.5208948850631714,-2.5487968921661377,1.0279020071029663,-0.9743674993515015,-0.5729328393936157,-0.40143465995788574,2.7909507751464844,-0.12344390153884888,2.9143946766853333,0.043776847422122955,0.026242215186357498,0.001160656102001667,0.0
0.3076923076923077,0,0,0,0.1089743822813034,0,False,0,False,1.439562439918518,2.587428331375122,-1.147865891456604,-1.5208948850631714,-2.544905662536621,1.0240107774734497,-0.9743674993515015,-0.571172833442688,-0.40319466590881353,2.7909507751464844,-0.12627917528152466,2.917229950428009,0.04374774545431137,0.026118207722902298,0.002669969107955694,0.0
0.38461538461538464,0,0,0,0.13461542129516602,0,False,0,False,1.439562439918518,2.5867912769317627,-1.1472288370132446,-1.5208948850631714,-2.5406548976898193,1.019760012626648,-0.9743674993515015,-0.5683962106704712,-0.4059712886810303,2.7909507751464844,-0.12945905327796936,2.9204098284244537,0.043856434524059296,0.025993328541517258,0.002319314517080784,0.0
0.46153846153846156,0,0,0,0.16025647521018982,0,False,0,False,1.439562439918518,2.5851259231567383,-1.1455634832382202,-1.5208948850631714,-2.5362749099731445,1.0153800249099731,-0.9743674993515015,-0.564810574054718,-0.40955692529678345,2.7909507751464844,-0.13237431645393372,2.923325091600418,0.04411742836236954,0.025889713317155838,0.0020277127623558044,0.0
0.5384615384615385,0,0,0,0.18589751422405243,0,False,0,False,1.439562439918518,2.5828053951263428,-1.1432429552078247,-1.5208948850631714,-2.532015323638916,1.0111204385757446,-0.9743674993515015,-0.560600757598877,-0.4137667417526245,2.7909507751464844,-0.1344643533229828,2.925415128469467,0.04449082165956497,0.02582605555653572,0.0017410749569535255,0.0
0.6153846153846154,0,0,0,0.21153855323791504,0,False,0,False,1.439562439918518,2.5805776119232178,-1.1410151720046997,-1.5208948850631714,-2.52895188331604,1.0080569982528687,-0.9743674993515015,-0.5557973384857178,-0.4185701608657837,2.7909507751464844,-0.1330195814371109,2.9239703565835953,0.044919975101947784,0.025795605033636093,0.0015615858137607574,0.0
0.6923076923076923,0,0,0,0.23717960715293884,0,False,0,False,1.439562439918518,2.578829288482666,-1.139266848564148,-1.5208948850631714,-2.527458429336548,1.0065635442733765,-0.9743674993515015,-0.5507410168647766,-0.42362648248672485,2.7909507751464844,-0.13172808289527893,2.9226788580417633,0.045370347797870636,0.02582986280322075,0.0010075606405735016,0.0
0.7692307692307693,0,0,0,0.26282066106796265,0,False,0,False,1.439562439918518,2.577253818511963,-1.1376913785934448,-1.5208948850631714,-2.5260751247406006,1.0051802396774292,-0.9743674993515015,-0.5461647510528564,-0.428202748298645,2.7909507751464844,-0.13058216869831085,2.9215329438447952,0.045789532363414764,0.025922369211912155,0.0009920634329319,0.0
