seconds,phase,command,active_command,progress,completed,rotating,gate_steps,done,FR_target,FR_actual,FR_error,FL_target,FL_actual,FL_error,BR_target,BR_actual,BR_error,BL_target,BL_actual,BL_error,wheel_gap,body_gap,impact_speed,unsafe_rotation
0.07692307692307693,0,0,0,0.03205128386616707,0,False,0,False,1.439562439918518,2.583828926086426,-1.1442664861679077,-1.5208948850631714,-2.553673505783081,1.0327786207199097,-0.9743674993515015,-0.5738507509231567,-0.4005167484283447,2.7909507751464844,-0.12001384049654007,2.9109646156430244,0.044047243893146515,0.02633243426680565,0.0007949583232402802,0.0
0.15384615384615385,0,0,0,0.05769231170415878,0,False,0,False,1.439562439918518,2.58261775970459,-1.1430553197860718,-1.5208948850631714,-2.5510518550872803,1.0301569700241089,-0.9743674993515015,-0.5720752477645874,-0.40229225158691406,2.7909507751464844,-0.11903562396764755,2.909986399114132,0.0441315695643425,0.02633744850754738,0.0015903403982520103,0.0
0.23076923076923078,0,0,0,0.0833333358168602,0,False,0,False,1.439562439918518,2.5819578170776367,-1.1423953771591187,-1.5208948850631714,-2.5476698875427246,1.0267750024795532,-0.9743674993515015,-0.5692177414894104,-0.40514975786209106,2.7909507751464844,-0.11838577687740326,2.9093365520238876,0.04422455281019211,0.026435982435941696,0.0015932461246848106,0.0
0.3076923076923077,0,0,0,0.1089743822813034,0,False,0,False,1.439562439918518,2.582219123840332,-1.142656683921814,-1.5208948850631714,-2.5438127517700195,1.0229178667068481,-0.9743674993515015,-0.5663058757781982,-0.4080616235733032,2.7909507751464844,-0.1181826964020729,2.9091334715485573,0.04424039274454117,0.026785235852003098,0.0018687453120946884,0.0
0.38461538461538464,0,0,0,0.13461542129516602,0,False,0,False,1.439562439918518,2.5835633277893066,-1.1440008878707886,-1.5208948850631714,-2.5396125316619873,1.018717646598816,-0.9743674993515015,-0.5640934109687805,-0.4102740883827209,2.7909507751464844,-0.1182519868016243,2.9092027619481087,0.044160835444927216,0.027041170746088028,0.001655658707022667,0.0
0.46153846153846156,0,0,0,0.16025647521018982,0,False,0,False,1.439562439918518,2.586082935333252,-1.1465204954147339,-1.5208948850631714,-2.5343453884124756,1.0134505033493042,-0.9743674993515015,-0.5628141164779663,-0.41155338287353516,2.7909507751464844,-0.11834462732076645,2.909295402467251,0.04403536766767502,0.02736804261803627,0.0046860892325639725,0.0
0.5384615384615385,0,0,0,0.18589751422405243,0,False,0,False,1.439562439918518,2.5909621715545654,-1.1513997316360474,-1.5208948850631714,-2.528102397918701,1.0072075128555298,-0.9743674993515015,-0.5614143013954163,-0.4129531979560852,2.7909507751464844,-0.11793401837348938,2.9088847935199738,0.04387693852186203,0.02791554108262062,0.003390014171600342,0.0
0.6153846153846154,0,0,0,0.21153855323791504,0,False,0,False,1.439562439918518,2.5969324111938477,-1.1573699712753296,-1.5208948850631714,-2.522017240524292,1.0011223554611206,-0.9743674993515015,-0.5605435371398926,-0.4138239622116089,2.7909507751464844,-0.11778068542480469,2.908731460571289,0.04364483803510666,0.028419505804777145,0.002497592940926552,0.0
0.6923076923076923,0,0,0,0.23717960715293884,0,False,0,False,1.439562439918518,2.602306842803955,-1.162744402885437,-1.5208948850631714,-2.516681432723999,0.9957865476608276,-0.9743674993515015,-0.5604298114776611,-0.41393768787384033,2.7909507751464844,-0.11803638190031052,2.908987157046795,0.043438620865345,0.0288468636572361,0.002060947008430958,0.0
0.7692307692307693,0,0,0,0.26282066106796265,0,False,0,False,1.439562439918518,2.6062734127044678,-1.1667109727859497,-1.5208948850631714,-2.5124151706695557,0.9915202856063843,-0.9743674993515015,-0.5600081086158752,-0.41435939073562617,2.7909507751464844,-0.1185084730386734,2.9094592481851578,0.043337203562259674,0.029212061315774918,0.0010866811498999596,0.0
0.8461538461538463,0,0,0,0.28846168518066406,0,False,0,False,1.439562439918518,2.6083178520202637,-1.1687554121017456,-1.5208948850631714,-2.509309768676758,0.9884148836135864,-0.9743674993515015,-0.5588136315345764,-0.41555386781692505,2.7909507751464844,-0.1190849021077156,2.9100356772542,0.043340109288692474,0.029509466141462326,0.0007611792534589767,0.0
0.9230769230769231,0,0,0,0.31410273909568787,0,False,0,False,1.439562439918518,2.608383893966675,-1.1688214540481567,-1.5208948850631714,-2.50718355178833,0.9862886667251587,-0.9743674993515015,-0.5566275119781494,-0.41773998737335205,2.7909507751464844,-0.1197199746966362,2.9106707498431206,0.043481625616550446,0.029176589101552963,0.0005241204053163528,0.0
1.0,0,0,0,0.3397437334060669,0,False,0,False,1.439562439918518,2.6068055629730225,-1.1672431230545044,-1.5208948850631714,-2.505690097808838,0.9847952127456665,-0.9743674993515015,-0.5535054206848145,-0.42086207866668696,2.7909507751464844,-0.12036862969398499,2.9113194048404694,0.04378282278776169,0.028860922902822495,0.0003905780613422394,0.0
1.076923076923077,0,0,0,0.36538469791412354,0,False,0,False,1.439562439918518,2.6040475368499756,-1.1644850969314575,-1.5208948850631714,-2.5044870376586914,0.98359215259552,-0.9743674993515015,-0.5496978759765625,-0.424669623374939,2.7909507751464844,-0.12100179493427277,2.911952570080757,0.04421847313642502,0.028613220900297165,0.0003253202885389328,0.0
1.153846153846154,0,0,0,0.3910256624221802,0,False,0,False,1.439562439918518,2.600616693496704,-1.161054253578186,-1.5208948850631714,-2.5033931732177734,0.982498288154602,-0.9743674993515015,-0.5455191731452942,-0.4288483262062073,2.7909507751464844,-0.12160930037498474,2.912560075521469,0.04475227743387222,0.028407033532857895,0.0003849482163786888,0.0
1.2307692307692308,0,0,0,0.4166666269302368,0,False,0,False,1.439562439918518,2.596959114074707,-1.157396674156189,-1.5208948850631714,-2.5024964809417725,0.9816015958786011,-0.9743674993515015,-0.541222333908081,-0.4331451654434204,2.7909507751464844,-0.12217811495065689,2.9131288900971413,0.045341067016124725,0.028216850012540817,0.00025425106287002563,0.0
1.3076923076923077,0,0,0,0.44230759143829346,0,False,0,False,1.439562439918518,2.5933444499969482,-1.1537820100784302,-1.5208948850631714,-2.5019068717956543,0.9810119867324829,-0.9743674993515015,-0.5370281338691711,-0.4373393654823303,2.7909507751464844,-0.12271638959646225,2.9136671647429466,0.04595012217760086,0.028044570237398148,0.00023760367184877396,0.0
1.3846153846153846,0,0,0,0.4679485559463501,0,False,0,False,1.439562439918518,2.5899131298065186,-1.1503506898880005,-1.5208948850631714,-2.501556634902954,0.9806617498397827,-0.9743674993515015,-0.5331528782844543,-0.4412146210670471,2.7909507751464844,-0.12320295721292496,2.9141537323594093,0.046555839478969574,0.02788620814681053,0.00017870217561721802,0.0
1.4615384615384617,0,0,0,0.49358952045440674,0,False,0,False,1.439562439918518,2.586761713027954,-1.147199273109436,-1.5208948850631714,-2.5014290809631348,0.9805341958999635,-0.9743674993515015,-0.5297030806541443,-0.4446644186973572,2.7909507751464844,-0.12367112189531326,2.9146218970417976,0.04714246839284897,0.027731414884328842,0.0001796102151274681,0.0
1.5384615384615385,0,0,0,0.5192304849624634,0,False,0,False,1.439562439918518,2.58394455909729,-1.144382119178772,-1.5208948850631714,-2.501558542251587,0.9806636571884155,-0.9743674993515015,-0.5267380475997925,-0.44762945175170904,2.7909507751464844,-0.124171681702137,2.9151224568486214,0.04769562929868698,0.02758162096142769,0.00021799001842737198,0.0
1.6153846153846154,0,0,0,0.54487144947052,0,False,0,False,1.439562439918518,2.5814647674560547,-1.1419023275375366,-1.5208948850631714,-2.501969337463379,0.9810744524002075,-0.9743674993515015,-0.5243018269538879,-0.4500656723976135,2.7909507751464844,-0.12471900880336761,2.915669783949852,0.04820471256971359,0.027437981218099594,0.0002844585105776787,0.0
1.6923076923076925,0,0,0,0.5705124139785767,0,False,0,False,1.439562439918518,2.579285144805908,-1.1397227048873901,-1.5208948850631714,-2.5026631355285645,0.9817682504653931,-0.9743674993515015,-0.5224123597145081,-0.4519551396369934,2.7909507751464844,-0.12531104683876038,2.9162618219852448,0.04866539686918259,0.02730361744761467,0.000307280570268631,0.0
1.7692307692307694,0,0,0,0.5961533784866333,0,False,0,False,1.439562439918518,2.577362060546875,-1.137799620628357,-1.5208948850631714,-2.5036256313323975,0.9827307462692261,-0.9743674993515015,-0.5210524201393127,-0.4533150792121888,2.7909507751464844,-0.1259322613477707,2.916883036494255,0.04908003658056259,0.02717970684170723,0.00026738736778497696,0.0
1.8461538461538463,0,0,0,0.6217943429946899,0,False,0,False,1.439562439918518,2.5756380558013916,-1.1360756158828735,-1.5208948850631714,-2.504847764968872,0.9839528799057007,-0.9743674993515015,-0.5201942324638367,-0.4541732668876648,2.7909507751464844,-0.1265685260295868,2.917519301176071,0.04945465177297592,0.027061831206083298,0.00015557743608951569,0.0
1.9230769230769231,0,0,0,0.6474353075027466,0,False,0,False,1.439562439918518,2.5740973949432373,-1.1345349550247192,-1.5208948850631714,-2.5063064098358154,0.985411524772644,-0.9743674993515015,-0.5197979211807251,-0.4545695781707764,2.7909507751464844,-0.12721917033195496,2.9181699454784393,0.049792684614658356,0.026947755366563797,0.0001836055889725685,0.0
2.0,0,0,0,0.673076331615448,0,False,0,False,1.439562439918518,2.5727310180664062,-1.1331685781478882,-1.5208948850631714,-2.507962226867676,0.9870673418045044,-0.9743674993515015,-0.5198254585266113,-0.45454204082489014,2.7909507751464844,-0.12787634134292603,2.9188271164894104,0.050096072256565094,0.026837926357984543,0.00014746561646461487,0.0
2.076923076923077,1,1,1,0.03205128386616707,0,False,0,False,1.439562439918518,2.5705974102020264,-1.1310349702835083,-1.5208948850631714,-2.510038375854492,0.9891434907913208,-0.9743674993515015,-0.5197791457176208,-0.45458835363388067,2.7909507751464844,-0.12773765623569489,2.9186884313821793,0.050403036177158356,0.0266781784594059,0.0003005005419254303,0.0
2.153846153846154,1,1,1,0.05769231170415878,0,False,0,False,1.439562439918518,2.5650923252105713,-1.1255298852920532,-1.5208948850631714,-2.513263463973999,0.9923685789108276,-0.9743674993515015,-0.5175984501838684,-0.45676904916763306,2.7909507751464844,-0.12581893801689148,2.916769713163376,0.051007889211177826,0.02633460983633995,0.0007718335837125778,0.0
2.230769230769231,1,1,1,0.0833333358168602,0,False,0,False,1.439562439918518,2.5630218982696533,-1.1234594583511353,-1.5208948850631714,-2.513523817062378,0.9926289319992065,-0.9743674993515015,-0.5116623640060425,-0.462705135345459,2.7909507751464844,-0.12530887126922607,2.9162596464157104,0.05382090061903,0.025797966867685318,0.0017513055354356766,0.0
2.307692307692308,1,1,1,0.1089743822813034,0,False,0,False,1.439562439918518,2.5654919147491455,-1.1259294748306274,-1.5208948850631714,-2.5113532543182373,0.9904583692550659,-0.9743674993515015,-0.5079023241996765,-0.46646517515182495,2.7909507751464844,-0.12487158179283142,2.915822356939316,0.058936722576618195,0.024864230304956436,0.009467825293540955,0.0
2.3846153846153846,1,1,1,0.13461542129516602,0,False,0,False,1.439562439918518,2.5635619163513184,-1.1239994764328003,-1.5208948850631714,-2.5054826736450195,0.9845877885818481,-0.9743674993515015,-0.5047093033790588,-0.4696581959724426,2.7909507751464844,-0.12447582930326462,2.915426604449749,0.06016113609075546,0.024554554373025894,0.0014270748943090439,0.0
2.4615384615384617,1,1,1,0.16025647521018982,0,False,0,False,1.439562439918518,2.5605270862579346,-1.1209646463394165,-1.5208948850631714,-2.4986698627471924,0.977774977684021,-0.9743674993515015,-0.4996379017829895,-0.47472959756851196,2.7909507751464844,-0.12412159889936447,2.915072374045849,0.06211303919553757,0.024467255920171738,0.0010258425027132034,0.0
2.5384615384615388,1,1,1,0.18589751422405243,0,False,0,False,1.439562439918518,2.5593795776367188,-1.1198171377182007,-1.5208948850631714,-2.4947378635406494,0.973842978477478,-0.9743674993515015,-0.494061142206192,-0.48030635714530945,2.7909507751464844,-0.12379249930381775,2.914743274450302,0.06358740478754044,0.024281349033117294,0.004020435735583305,0.0
2.6153846153846154,1,1,1,0.21153855323791504,0,False,0,False,1.439562439918518,2.5609328746795654,-1.1213704347610474,-1.5208948850631714,-2.494016647338867,0.9731217622756958,-0.9743674993515015,-0.49131709337234497,-0.4830504059791565,2.7909507751464844,-0.12348760664463043,2.914438381791115,0.0666969045996666,0.02406526729464531,0.0019704457372426987,0.0
2.6923076923076925,1,1,1,0.23717960715293884,0,False,0,False,1.439562439918518,2.558744430541992,-1.1191819906234741,-1.5208948850631714,-2.4925954341888428,0.9717005491256714,-0.9743674993515015,-0.4899224042892456,-0.48444509506225586,2.7909507751464844,-0.12322036921977997,2.9141711443662643,0.06704940646886826,0.024481575936079025,0.0020884908735752106,0.0
2.769230769230769,1,1,1,0.26282066106796265,0,False,0,False,1.439562439918518,2.5561811923980713,-1.1166187524795532,-1.5208948850631714,-2.491865396499634,0.9709705114364624,-0.9743674993515015,-0.4897037744522095,-0.484663724899292,2.7909507751464844,-0.12298659980297089,2.9139373749494553,0.06712155789136887,0.025127124041318893,0.002787075936794281,0.0
2.8461538461538463,1,1,1,0.28846168518066406,0,False,0,False,1.439562439918518,2.554171085357666,-1.114608645439148,-1.5208948850631714,-2.4930050373077393,0.9721101522445679,-0.9743674993515015,-0.49088725447654724,-0.4834802448749542,2.7909507751464844,-0.12277315557003021,2.9137239307165146,0.06727459281682968,0.02575073018670082,0.0037051644176244736,0.0
2.9230769230769234,1,1,1,0.31410273909568787,0,False,0,False,1.439562439918518,2.5523781776428223,-1.1128157377243042,-1.5208948850631714,-2.4962663650512695,0.9753714799880981,-0.9743674993515015,-0.4928175210952759,-0.4815499782562256,2.7909507751464844,-0.1225806325674057,2.91353140771389,0.06712613254785538,0.02638566866517067,0.004152040928602219,0.0
3.0,1,1,1,0.3397437334060669,0,False,0,False,1.439562439918518,2.549961566925049,-1.1103991270065308,-1.5208948850631714,-2.5013551712036133,0.9804602861404418,-0.9743674993515015,-0.49499985575675964,-0.4793676435947418,2.7909507751464844,-0.12240936607122421,2.9133601412177086,0.06653264909982681,0.027087528258562088,0.004545403644442558,0.0
3.076923076923077,1,1,1,0.36538469791412354,0,False,0,False,1.439562439918518,2.5468392372131348,-1.1072767972946167,-1.5208948850631714,-2.507619619369507,0.9867247343063354,-0.9743674993515015,-0.4973694086074829,-0.47699809074401855,2.7909507751464844,-0.12225618213415146,2.913206957280636,0.06550633162260056,0.027911800891160965,0.0077317748218774796,0.0
3.153846153846154,1,1,1,0.3910256624221802,0,False,0,False,1.439562439918518,2.545076847076416,-1.105514407157898,-1.5208948850631714,-2.5142312049865723,0.993336319923401,-0.9743674993515015,-0.4997798204421997,-0.47458767890930176,2.7909507751464844,-0.12212461233139038,2.9130753874778748,0.0640745684504509,0.02891727164387703,0.0049637071788311005,0.0
3.230769230769231,1,1,1,0.4166666269302368,0,False,0,False,1.439562439918518,2.541592597961426,-1.1020301580429077,-1.5208948850631714,-2.5207231044769287,0.9998282194137573,-0.9743674993515015,-0.5028168559074402,-0.4715506434440613,2.7909507751464844,-0.12199991941452026,2.9129506945610046,0.062283746898174286,0.030011411756277084,0.0041902996599674225,0.0
3.307692307692308,1,1,1,0.44230759143829346,0,False,0,False,1.439562439918518,2.538853168487549,-1.0992907285690308,-1.5208948850631714,-2.5273187160491943,1.006423830986023,-0.9743674993515015,-0.5054776072502136,-0.46888989210128784,2.7909507751464844,-0.12188302725553513,2.9128338024020195,0.06099409610033035,0.030967023223638535,0.0023355986922979355,0.0
3.384615384615385,1,1,1,0.4679485559463501,0,False,0,False,1.439562439918518,2.5376062393188477,-1.0980437994003296,-1.5208948850631714,-2.534494400024414,1.0135995149612427,-0.9743674993515015,-0.508142352104187,-0.46622514724731445,2.7909507751464844,-0.12224677205085754,2.913197547197342,0.05990578979253769,0.03195689991116524,0.0015202700160443783,0.0
3.4615384615384617,1,1,1,0.49358952045440674,0,False,0,False,1.439562439918518,2.5380120277404785,-1.0984495878219604,-1.5208948850631714,-2.5416674613952637,1.0207725763320923,-0.9743674993515015,-0.5112545490264893,-0.4631129503250122,2.7909507751464844,-0.12271829694509506,2.9136690720915794,0.05886702984571457,0.03258698806166649,0.002639368176460266,0.0
3.5384615384615388,1,1,1,0.5192304849624634,0,False,0,False,1.439562439918518,2.5401880741119385,-1.1006256341934204,-1.5208948850631714,-2.5485270023345947,1.0276321172714233,-0.9743674993515015,-0.5151026844978333,-0.4592648148536682,2.7909507751464844,-0.12329790741205215,2.9142486825585365,0.05788474529981613,0.03230087086558342,0.003482028841972351,0.0
