spacer_mm,leg,pose,spin_deg,gap_mm,collision
20,front_r,apex,322.0,33.819212488851846,False
20,front_r,apex,324.0,34.344761306623276,False
20,front_r,apex,326.0,34.937468849412305,False
20,front_r,apex,328.0,35.55871904711792,False
20,front_r,apex,330.0,36.12119591981378,False
20,front_r,apex,332.0,36.67761035599829,False
20,front_r,apex,334.0,37.164258804652015,False
20,front_r,apex,336.0,37.633545154031914,False
20,front_r,apex,338.0,38.028050645166736,False
20,front_r,apex,340.0,38.421261236198085,False
20,front_r,apex,342.0,38.7529765783884,False
20,front_r,apex,344.0,39.07909968057155,False
20,front_r,apex,346.0,39.35458227354818,False
20,front_r,apex,348.0,39.6023125500997,False
20,front_r,apex,350.0,39.7953781414165,False
20,front_r,apex,352.0,39.96512493491955,False
20,front_r,apex,354.0,40.07721804711998,False
20,front_r,apex,356.0,40.1688371060462,False
20,front_r,apex,358.0,40.22530128445115,False
20,front_r,apex,360.0,40.22919361739496,False
0,front_l,neutral,0.0,33.018514546203505,False
0,front_l,neutral,2.0,33.120666566783896,False
0,front_l,neutral,4.0,33.22155918984354,False
0,front_l,neutral,6.0,33.25749001563807,False
0,front_l,neutral,8.0,33.24356591182473,False
0,front_l,neutral,10.0,33.157065085479275,False
0,front_l,neutral,12.0,33.05478435715187,False
0,front_l,neutral,14.0,32.90737836175409,False
0,front_l,neutral,16.0,32.70432808551414,False
0,front_l,neutral,18.0,32.498200087656535,False
0,front_l,neutral,20.0,32.22520500458825,False
0,front_l,neutral,22.0,31.930317396146478,False
0,front_l,neutral,24.0,31.595973299706635,False
0,front_l,neutral,26.0,31.201110791866643,False
0,front_l,neutral,28.0,30.796005026531834,False
0,front_l,neutral,30.0,30.31277266251124,False
0,front_l,neutral,32.0,29.825274619965192,False
0,front_l,neutral,34.0,29.267539114465,False
0,front_l,neutral,36.0,28.684388083437884,False
0,front_l,neutral,38.0,28.06608163759983,False
0,front_l,neutral,40.0,27.38659799725791,False
0,front_l,neutral,42.0,26.701010568807423,False
0,front_l,neutral,44.0,25.934103762585313,False
0,front_l,neutral,46.0,25.18846587372571,False
0,front_l,neutral,48.0,24.511371260715297,False
0,front_l,neutral,50.0,23.909787486367932,False
0,front_l,neutral,52.0,23.323957521143306,False
0,front_l,neutral,54.0,22.74131902552865,False
0,front_l,neutral,56.0,22.151409161449195,False
0,front_l,neutral,58.0,21.55188636646547,False
0,front_l,neutral,60.0,20.94741361803962,False
0,front_l,neutral,62.0,20.346178449581576,False
0,front_l,neutral,64.0,19.748146128717522,False
0,front_l,neutral,66.0,19.146748295855662,False
0,front_l,neutral,68.0,18.54153164042284,False
0,front_l,neutral,70.0,17.93403082527457,False
0,front_l,neutral,72.0,17.329525931573983,False
0,front_l,neutral,74.0,16.731271499169964,False
0,front_l,neutral,76.0,16.139554575133758,False
0,front_l,neutral,78.0,15.551320096210553,False
0,front_l,neutral,80.0,14.966475457125435,False
0,front_l,neutral,82.0,14.386455015231398,False
0,front_l,neutral,84.0,13.81266500864656,False
0,front_l,neutral,86.0,13.246478858566702,False
0,front_l,neutral,88.0,12.689253398928978,False
0,front_l,neutral,90.0,12.142825081334044,False
0,front_l,neutral,92.0,11.60858799095383,False
0,front_l,neutral,94.0,11.087339437376302,False
0,front_l,neutral,96.0,10.579888504766446,False
0,front_l,neutral,98.0,10.087121054813057,False
0,front_l,neutral,100.0,9.610042470650491,False
0,front_l,neutral,102.0,9.14970467964645,False
0,front_l,neutral,104.0,8.707258851121754,False
0,front_l,neutral,106.0,8.284009475769617,False
0,front_l,neutral,108.0,7.88135174515197,False
0,front_l,neutral,110.0,7.500692451766319,False
0,front_l,neutral,112.0,6.984873967482443,False
0,front_l,neutral,114.0,6.365127913744077,False
0,front_l,neutral,116.0,5.7569954813149735,False
0,front_l,neutral,118.0,5.161850458493717,False
0,front_l,neutral,120.0,4.581027637093927,False
0,front_l,neutral,122.0,4.015887741740583,False
0,front_l,neutral,124.0,3.469429451129803,False
0,front_l,neutral,126.0,2.9454238963405355,False
0,front_l,neutral,128.0,2.442519419755597,False
0,front_l,neutral,130.0,1.9609612836815957,False
0,front_l,neutral,132.0,1.501690975585802,False
0,front_l,neutral,134.0,1.06563617276798,False
0,front_l,neutral,136.0,0.6536602758151532,False
0,front_l,neutral,138.0,0.26655115368152327,False
0,front_l,neutral,140.0,0.0,True
0,front_l,neutral,142.0,0.0,True
0,front_l,neutral,144.0,0.0,True
0,front_l,neutral,146.0,0.0,True
0,front_l,neutral,148.0,0.0,True
0,front_l,neutral,150.0,0.0,True
0,front_l,neutral,152.0,0.0,True
0,front_l,neutral,154.0,0.0,True
0,front_l,neutral,156.0,0.0,True
0,front_l,neutral,158.0,0.0,True
0,front_l,neutral,160.0,0.0,True
0,front_l,neutral,162.0,0.0,True
0,front_l,neutral,164.0,0.0,True
0,front_l,neutral,166.0,0.0,True
0,front_l,neutral,168.0,0.0,True
0,front_l,neutral,170.0,0.0,True
0,front_l,neutral,172.0,0.0,True
0,front_l,neutral,174.0,0.0,True
0,front_l,neutral,176.0,0.0,True
0,front_l,neutral,178.0,0.0,True
0,front_l,neutral,180.0,0.0,True
0,front_l,neutral,182.0,0.0,True
0,front_l,neutral,184.0,0.0,True
0,front_l,neutral,186.0,0.0,True
0,front_l,neutral,188.0,0.0,True
0,front_l,neutral,190.0,0.0,True
0,front_l,neutral,192.0,0.0,True
0,front_l,neutral,194.0,0.0,True
0,front_l,neutral,196.0,0.0,True
0,front_l,neutral,198.0,0.0,True
0,front_l,neutral,200.0,0.0,True
0,front_l,neutral,202.0,0.0,True
0,front_l,neutral,204.0,0.0,True
0,front_l,neutral,206.0,0.0,True
0,front_l,neutral,208.0,0.0,True
0,front_l,neutral,210.0,0.0,True
0,front_l,neutral,212.0,0.0,True
0,front_l,neutral,214.0,0.0,True
0,front_l,neutral,216.0,0.0,True
0,front_l,neutral,218.0,0.0,True
0,front_l,neutral,220.0,0.0,True
0,front_l,neutral,222.0,0.2897055987489023,False
0,front_l,neutral,224.0,0.7349076503203718,False
0,front_l,neutral,226.0,1.1869542413376888,False
0,front_l,neutral,228.0,1.6448146674897626,False
0,front_l,neutral,230.0,2.1162880361696805,False
0,front_l,neutral,232.0,2.6136397137887797,False
0,front_l,neutral,234.0,3.1145852194555244,False
0,front_l,neutral,236.0,3.6295845363393093,False
0,front_l,neutral,238.0,4.149705996420833,False
0,front_l,neutral,240.0,4.670996006501677,False
0,front_l,neutral,242.0,5.192313374658239,False
0,front_l,neutral,244.0,5.712517957389395,False
0,front_l,neutral,246.0,6.241752253463125,False
0,front_l,neutral,248.0,6.776569240834091,False
0,front_l,neutral,250.0,7.310697167499411,False
0,front_l,neutral,252.0,7.8517126443010365,False
0,front_l,neutral,254.0,8.396983336468802,False
0,front_l,neutral,256.0,8.9535180995601,False
0,front_l,neutral,258.0,9.51160393616174,False
0,front_l,neutral,260.0,10.061725764018286,False
0,front_l,neutral,262.0,10.602707111945554,False
0,front_l,neutral,264.0,11.075459356981503,False
0,front_l,neutral,266.0,11.430386704009022,False
0,front_l,neutral,268.0,11.799756117226318,False
0,front_l,neutral,270.0,12.182915669157707,False
0,front_l,neutral,272.0,12.579281099384557,False
0,front_l,neutral,274.0,12.988319679999625,False
0,front_l,neutral,276.0,13.409290580634432,False
0,front_l,neutral,278.0,13.840753774894562,False
0,front_l,neutral,280.0,14.278162179924218,False
0,front_l,neutral,282.0,14.72251683119469,False
0,front_l,neutral,284.0,15.174669501650701,False
0,front_l,neutral,286.0,15.636074056071509,False
0,front_l,neutral,288.0,16.10767935557005,False
0,front_l,neutral,290.0,16.589150323981997,False
0,front_l,neutral,292.0,17.079330937827116,False
0,front_l,neutral,294.0,17.577417811514895,False
0,front_l,neutral,296.0,18.081071435592687,False
0,front_l,neutral,298.0,18.588381689662558,False
0,front_l,neutral,300.0,19.098818720362715,False
0,front_l,neutral,302.0,19.611133977180543,False
0,front_l,neutral,304.0,20.128157905404013,False
0,front_l,neutral,306.0,20.648265172767974,False
0,front_l,neutral,308.0,21.170677719240334,False
0,front_l,neutral,310.0,21.694841646847923,False
0,front_l,neutral,312.0,22.210028978915407,False
0,front_l,neutral,314.0,22.724910722148135,False
0,front_l,neutral,316.0,23.23959382738425,False
0,front_l,neutral,318.0,23.755810709670172,False
0,front_l,neutral,320.0,24.270006365836778,False
0,front_l,neutral,322.0,24.774796136206625,False
0,front_l,neutral,324.0,25.27221654490024,False
0,front_l,neutral,326.0,25.804629889352377,False
0,front_l,neutral,328.0,26.395198258580102,False
0,front_l,neutral,330.0,27.052760491624614,False
0,front_l,neutral,332.0,27.69700940215482,False
0,front_l,neutral,334.0,28.284456386531428,False
0,front_l,neutral,336.0,28.87433315719324,False
0,front_l,neutral,338.0,29.387543517860287,False
0,front_l,neutral,340.0,29.899616530505604,False
0,front_l,neutral,342.0,30.357252437857277,False
0,front_l,neutral,344.0,30.786888137064107,False
0,front_l,neutral,346.0,31.192552916486477,False
0,front_l,neutral,348.0,31.540262024124065,False
0,front_l,neutral,350.0,31.887906157587693,False
0,front_l,neutral,352.0,32.1708549122767,False
0,front_l,neutral,354.0,32.44089129675268,False
0,front_l,neutral,356.0,32.6676210964898,False
0,front_l,neutral,358.0,32.849403121855886,False
0,front_l,neutral,360.0,33.01851454620349,False
16,front_l,neutral,0.0,38.355702959097975,False
16,front_l,neutral,2.0,38.41353802660337,False
16,front_l,neutral,4.0,38.410582951443196,False
16,front_l,neutral,6.0,38.33253078729004,False
16,front_l,neutral,8.0,38.23817699246084,False
16,front_l,neutral,10.0,38.08468339773554,False
16,front_l,neutral,12.0,37.89758403840846,False
16,front_l,neutral,14.0,37.68536014895592,False
16,front_l,neutral,16.0,37.411745525318956,False
16,front_l,neutral,18.0,37.13755730778628,False
16,front_l,neutral,20.0,36.79590211387466,False
16,front_l,neutral,22.0,36.433842499789826,False
16,front_l,neutral,24.0,35.99505859022978,False
16,front_l,neutral,26.0,35.539566837113895,False
16,front_l,neutral,28.0,35.02597176704016,False
16,front_l,neutral,30.0,34.48255705924392,False
16,front_l,neutral,32.0,33.91386544145179,False
16,front_l,neutral,34.0,33.28161724824484,False
16,front_l,neutral,36.0,32.60048747815902,False
16,front_l,neutral,38.0,31.88640332459814,False
16,front_l,neutral,40.0,31.231311322381995,False
16,front_l,neutral,42.0,30.634853576613178,False
16,front_l,neutral,44.0,30.09927051780847,False
16,front_l,neutral,46.0,29.561666838575263,False
16,front_l,neutral,48.0,29.02233311932337,False
16,front_l,neutral,50.0,28.48182706391176,False
16,front_l,neutral,52.0,27.94075678494353,False
16,front_l,neutral,54.0,27.398702778224653,False
16,front_l,neutral,56.0,26.852883851438467,False
16,front_l,neutral,58.0,26.304444185309116,False
16,front_l,neutral,60.0,25.756194521198847,False
16,front_l,neutral,62.0,25.216328412807282,False
16,front_l,neutral,64.0,24.68532678129227,False
16,front_l,neutral,66.0,24.1573419442949,False
16,front_l,neutral,68.0,23.632798940685788,False
16,front_l,neutral,70.0,23.113168566048266,False
16,front_l,neutral,72.0,22.600622543305953,False
16,front_l,neutral,74.0,22.100005352420663,False
16,front_l,neutral,76.0,21.611732121374605,False
16,front_l,neutral,78.0,21.133375086730197,False
16,front_l,neutral,80.0,20.665337474238534,False
16,front_l,neutral,82.0,20.208515615807404,False
16,front_l,neutral,84.0,19.763795919072468,False
16,front_l,neutral,86.0,19.332087871308893,False
16,front_l,neutral,88.0,18.914260045880713,False
16,front_l,neutral,90.0,18.51116368867776,False
16,front_l,neutral,92.0,18.12366944603845,False
16,front_l,neutral,94.0,17.752582777048634,False
16,front_l,neutral,96.0,17.398615875368044,False
16,front_l,neutral,98.0,17.05869796459277,False
16,front_l,neutral,100.0,16.73143228767269,False
16,front_l,neutral,102.0,16.422660379878174,False
16,front_l,neutral,104.0,16.025884431703645,False
16,front_l,neutral,106.0,15.55025681453088,False
16,front_l,neutral,108.0,15.087470235479,False
16,front_l,neutral,110.0,14.642146912108256,False
16,front_l,neutral,112.0,14.215177796146515,False
16,front_l,neutral,114.0,13.808403175396954,False
16,front_l,neutral,116.0,13.423276041504984,False
16,front_l,neutral,118.0,13.059561843346206,False
16,front_l,neutral,120.0,12.714215449590558,False
16,front_l,neutral,122.0,12.387398459475852,False
16,front_l,neutral,124.0,12.079616079603147,False
16,front_l,neutral,126.0,11.795911256146164,False
16,front_l,neutral,128.0,11.538277426869424,False
16,front_l,neutral,130.0,11.303793848903139,False
16,front_l,neutral,132.0,11.092791089267639,False
16,front_l,neutral,134.0,10.904458695225705,False
16,front_l,neutral,136.0,10.737846843509496,False
16,front_l,neutral,138.0,10.591902417220924,False
16,front_l,neutral,140.0,10.465507465525146,False
16,front_l,neutral,142.0,10.3577218722497,False
16,front_l,neutral,144.0,10.271868654282823,False
16,front_l,neutral,146.0,10.203034273925445,False
16,front_l,neutral,148.0,10.14933911550681,False
16,front_l,neutral,150.0,10.110010188110516,False
16,front_l,neutral,152.0,10.084448944948939,False
16,front_l,neutral,154.0,10.072254013032817,False
16,front_l,neutral,156.0,10.07695784275163,False
16,front_l,neutral,158.0,10.09707192061356,False
16,front_l,neutral,160.0,10.13144104377643,False
16,front_l,neutral,162.0,10.159253302922549,False
16,front_l,neutral,164.0,10.17405632435241,False
16,front_l,neutral,166.0,10.174820861764653,False
16,front_l,neutral,168.0,10.168274013053345,False
16,front_l,neutral,170.0,10.141863166191486,False
16,front_l,neutral,172.0,10.114466856845041,False
16,front_l,neutral,174.0,10.062470141718702,False
16,front_l,neutral,176.0,10.016125744548926,False
16,front_l,neutral,178.0,9.943772366399669,False
16,front_l,neutral,180.0,9.869375095040423,False
16,front_l,neutral,182.0,9.776719155784054,False
16,front_l,neutral,184.0,9.66180997917145,False
16,front_l,neutral,186.0,9.54826893546292,False
16,front_l,neutral,188.0,9.409054196324165,False
16,front_l,neutral,190.0,9.257744856975592,False
16,front_l,neutral,192.0,9.200573607903273,False
16,front_l,neutral,194.0,9.315063832827486,False
16,front_l,neutral,196.0,9.435191258614124,False
16,front_l,neutral,198.0,9.56046331069945,False
16,front_l,neutral,200.0,9.690913199062043,False
16,front_l,neutral,202.0,9.83815255426602,False
16,front_l,neutral,204.0,10.008536681330433,False
16,front_l,neutral,206.0,10.202804061932829,False
16,front_l,neutral,208.0,10.41048071970817,False
16,front_l,neutral,210.0,10.622546855776472,False
16,front_l,neutral,212.0,10.839052412730513,False
16,front_l,neutral,214.0,11.066001336797852,False
16,front_l,neutral,216.0,11.297133190413227,False
16,front_l,neutral,218.0,11.538842099739218,False
16,front_l,neutral,220.0,11.804851116998654,False
16,front_l,neutral,222.0,12.094632110539184,False
16,front_l,neutral,224.0,12.399592059386586,False
16,front_l,neutral,226.0,12.708053449814662,False
16,front_l,neutral,228.0,13.028253951606986,False
16,front_l,neutral,230.0,13.349260482217622,False
16,front_l,neutral,232.0,13.669801353075535,False
16,front_l,neutral,234.0,13.996131680051482,False
16,front_l,neutral,236.0,14.34458717547082,False
16,front_l,neutral,238.0,14.714344884010288,False
16,front_l,neutral,240.0,15.099701316457587,False
16,front_l,neutral,242.0,15.490167174937563,False
16,front_l,neutral,244.0,15.876656880188575,False
16,front_l,neutral,246.0,16.27382863692702,False
16,front_l,neutral,248.0,16.671159180438792,False
16,front_l,neutral,250.0,17.06230677674987,False
16,front_l,neutral,252.0,17.45522579032301,False
16,front_l,neutral,254.0,17.863811420177605,False
16,front_l,neutral,256.0,18.278518604487772,False
16,front_l,neutral,258.0,18.697239973201878,False
16,front_l,neutral,260.0,19.03173588798957,False
16,front_l,neutral,262.0,19.309749748951766,False
16,front_l,neutral,264.0,19.60328585537805,False
16,front_l,neutral,266.0,19.911955925384824,False
16,front_l,neutral,268.0,20.235362548768432,False
16,front_l,neutral,270.0,20.57109200849719,False
16,front_l,neutral,272.0,20.91724380516001,False
16,front_l,neutral,274.0,21.271225368578076,False
16,front_l,neutral,276.0,21.63130994963247,False
16,front_l,neutral,278.0,21.996695872756312,False
16,front_l,neutral,280.0,22.366592838962184,False
16,front_l,neutral,282.0,22.7434898518338,False
16,front_l,neutral,284.0,23.12954107787512,False
16,front_l,neutral,286.0,23.525778780810423,False
16,front_l,neutral,288.0,23.931512380313062,False
16,front_l,neutral,290.0,24.345602978815535,False
16,front_l,neutral,292.0,24.76705504420649,False
16,front_l,neutral,294.0,25.194831266579122,False
16,front_l,neutral,296.0,25.62785749237595,False
16,front_l,neutral,298.0,26.06706158222465,False
16,front_l,neutral,300.0,26.514139557233776,False
16,front_l,neutral,302.0,26.9657028220335,False
16,front_l,neutral,304.0,27.41373097134695,False
16,front_l,neutral,306.0,27.85751301550656,False
16,front_l,neutral,308.0,28.30514276348099,False
16,front_l,neutral,310.0,28.75802463100643,False
16,front_l,neutral,312.0,29.206044007543547,False
16,front_l,neutral,314.0,29.647095636832496,False
16,front_l,neutral,316.0,30.09097606135336,False
16,front_l,neutral,318.0,30.53853457287694,False
16,front_l,neutral,320.0,30.98077969142052,False
16,front_l,neutral,322.0,31.417446495899053,False
16,front_l,neutral,324.0,31.912110937598943,False
16,front_l,neutral,326.0,32.47629194410824,False
16,front_l,neutral,328.0,33.0736134528716,False
16,front_l,neutral,330.0,33.619275814700906,False
16,front_l,neutral,332.0,34.154136842995804,False
16,front_l,neutral,334.0,34.65663896151237,False
16,front_l,neutral,336.0,35.1190712309254,False
16,front_l,neutral,338.0,35.57587545207901,False
16,front_l,neutral,340.0,35.97423873588453,False
16,front_l,neutral,342.0,36.3720205772435,False
16,front_l,neutral,344.0,36.719563426414496,False
16,front_l,neutral,346.0,37.04113641082184,False
16,front_l,neutral,348.0,37.338772551739666,False
16,front_l,neutral,350.0,37.582924837354376,False
16,front_l,neutral,352.0,37.81317744208591,False
16,front_l,neutral,354.0,37.98245192648533,False
16,front_l,neutral,356.0,38.15136701963062,False
16,front_l,neutral,358.0,38.26246563357473,False
16,front_l,neutral,360.0,38.355702959097975,False
20,front_l,neutral,0.0,40.220019706746065,False
20,front_l,neutral,2.0,40.2325993071062,False
20,front_l,neutral,4.0,40.19890663245704,False
20,front_l,neutral,6.0,40.10643066334912,False
20,front_l,neutral,8.0,40.01292247731408,False
20,front_l,neutral,10.0,39.85609689462697,False
20,front_l,neutral,12.0,39.67879475541985,False
20,front_l,neutral,14.0,39.43589841304925,False
20,front_l,neutral,16.0,39.169762865188396,False
20,front_l,neutral,18.0,38.84643704360344,False
20,front_l,neutral,20.0,38.49068569416357,False
20,front_l,neutral,22.0,38.11463757584549,False
20,front_l,neutral,24.0,37.67853650201468,False
20,front_l,neutral,26.0,37.23645168500145,False
20,front_l,neutral,28.0,36.70925927135621,False
20,front_l,neutral,30.0,36.161525419971525,False
20,front_l,neutral,32.0,35.54794383224383,False
20,front_l,neutral,34.0,34.9365347251442,False
20,front_l,neutral,36.0,34.259598510753946,False
20,front_l,neutral,38.0,33.58898781493614,False
20,front_l,neutral,40.0,32.97915565868026,False
20,front_l,neutral,42.0,32.44273525092544,False
20,front_l,neutral,44.0,31.92995322185646,False
20,front_l,neutral,46.0,31.421298597334758,False
20,front_l,neutral,48.0,30.90629848807054,False
20,front_l,neutral,50.0,30.385908192152936,False
20,front_l,neutral,52.0,29.870195648575596,False
20,front_l,neutral,54.0,29.360674224996025,False
20,front_l,neutral,56.0,28.85172600644627,False
20,front_l,neutral,58.0,28.3417622737421,False
20,front_l,neutral,60.0,27.831931912690337,False
20,front_l,neutral,62.0,27.323696026465644,False
20,front_l,neutral,64.0,26.81937169538117,False
20,front_l,neutral,66.0,26.320314303746002,False
20,front_l,neutral,68.0,25.827368168646338,False
20,front_l,neutral,70.0,25.341336184063994,False
20,front_l,neutral,72.0,24.863074485870055,False
20,front_l,neutral,74.0,24.393926662200922,False
20,front_l,neutral,76.0,23.937398007705077,False
20,front_l,neutral,78.0,23.4924129252342,False
20,front_l,neutral,80.0,23.058822985819983,False
20,front_l,neutral,82.0,22.636980046183794,False
20,front_l,neutral,84.0,22.221431352440867,False
20,front_l,neutral,86.0,21.816347334310482,False
20,front_l,neutral,88.0,21.426403975699177,False
20,front_l,neutral,90.0,21.052429198407445,False
20,front_l,neutral,92.0,20.69531308770828,False
20,front_l,neutral,94.0,20.35542142114995,False
20,front_l,neutral,96.0,20.03305143962759,False
20,front_l,neutral,98.0,19.728513142941125,False
20,front_l,neutral,100.0,19.442074083671873,False
20,front_l,neutral,102.0,19.173971629287426,False
20,front_l,neutral,104.0,18.769954596081245,False
20,front_l,neutral,106.0,18.334836453383495,False
20,front_l,neutral,108.0,17.917379473048296,False
20,front_l,neutral,110.0,17.519932106892824,False
20,front_l,neutral,112.0,17.14287370101652,False
20,front_l,neutral,114.0,16.7868638098003,False
20,front_l,neutral,116.0,16.45242773654881,False
20,front_l,neutral,118.0,16.13991402756479,False
20,front_l,neutral,120.0,15.849506292034809,False
20,front_l,neutral,122.0,15.581373019814473,False
20,front_l,neutral,124.0,15.33586089791847,False
20,front_l,neutral,126.0,15.11312828541502,False
20,front_l,neutral,128.0,14.912146034931563,False
20,front_l,neutral,130.0,14.731157667349642,False
20,front_l,neutral,132.0,14.566113080854517,False
20,front_l,neutral,134.0,14.41590916259935,False
20,front_l,neutral,136.0,14.282269856794949,False
20,front_l,neutral,138.0,14.168948753064782,False
20,front_l,neutral,140.0,14.071178101692263,False
20,front_l,neutral,142.0,13.987006513759694,False
20,front_l,neutral,144.0,13.916247617534772,False
20,front_l,neutral,146.0,13.858877158142292,False
20,front_l,neutral,148.0,13.817482129609239,False
20,front_l,neutral,150.0,13.791193142543584,False
20,front_l,neutral,152.0,13.776951690732508,False
20,front_l,neutral,154.0,13.774403629959178,False
20,front_l,neutral,156.0,13.783285339047374,False
20,front_l,neutral,158.0,13.80332313191978,False
20,front_l,neutral,160.0,13.835351463627363,False
20,front_l,neutral,162.0,13.848334712837755,False
20,front_l,neutral,164.0,13.863600578362052,False
20,front_l,neutral,166.0,13.853850499232466,False
20,front_l,neutral,168.0,13.84890278312514,False
20,front_l,neutral,170.0,13.820907204539823,False
20,front_l,neutral,172.0,13.787062825393207,False
20,front_l,neutral,174.0,13.740490503627818,False
20,front_l,neutral,176.0,13.673256630219091,False
20,front_l,neutral,178.0,13.607618580428346,False
20,front_l,neutral,180.0,13.516731809415015,False
20,front_l,neutral,182.0,13.428113239001279,False
20,front_l,neutral,184.0,13.326625288764472,False
20,front_l,neutral,186.0,13.22366140259555,False
20,front_l,neutral,188.0,13.117635490438682,False
20,front_l,neutral,190.0,13.008154079249298,False
20,front_l,neutral,192.0,12.997231503146741,False
20,front_l,neutral,194.0,13.106435689485334,False
20,front_l,neutral,196.0,13.225769580575594,False
20,front_l,neutral,198.0,13.34987803226677,False
20,front_l,neutral,200.0,13.480802906628815,False
20,front_l,neutral,202.0,13.617903471983507,False
20,front_l,neutral,204.0,13.759032122109842,False
20,front_l,neutral,206.0,13.90460790515878,False
20,front_l,neutral,208.0,14.06584249456752,False
20,front_l,neutral,210.0,14.246933063933152,False
20,front_l,neutral,212.0,14.448226899530109,False
20,front_l,neutral,214.0,14.668495282611765,False
20,front_l,neutral,216.0,14.894696907973348,False
20,front_l,neutral,218.0,15.126663035778497,False
20,front_l,neutral,220.0,15.367054322720039,False
20,front_l,neutral,222.0,15.609018946729295,False
20,front_l,neutral,224.0,15.854534774171865,False
20,front_l,neutral,226.0,16.117110685281858,False
20,front_l,neutral,228.0,16.39812540126734,False
20,front_l,neutral,230.0,16.698253740280023,False
20,front_l,neutral,232.0,17.019452672430788,False
20,front_l,neutral,234.0,17.345061550657125,False
20,front_l,neutral,236.0,17.66874758555816,False
20,front_l,neutral,238.0,17.99189663855704,False
20,front_l,neutral,240.0,18.3262593429484,False
20,front_l,neutral,242.0,18.659744308884704,False
20,front_l,neutral,244.0,19.002142853314307,False
20,front_l,neutral,246.0,19.355255566542812,False
20,front_l,neutral,248.0,19.723041464135406,False
20,front_l,neutral,250.0,20.10679263752923,False
20,front_l,neutral,252.0,20.496658334233416,False
20,front_l,neutral,254.0,20.88123279229585,False
20,front_l,neutral,256.0,21.268926240640337,False
20,front_l,neutral,258.0,21.65308721631738,False
20,front_l,neutral,260.0,21.910574467066652,False
20,front_l,neutral,262.0,22.17708501885028,False
20,front_l,neutral,264.0,22.451968883131627,False
20,front_l,neutral,266.0,22.73456405235046,False
20,front_l,neutral,268.0,23.02456795573602,False
20,front_l,neutral,270.0,23.323934035604193,False
20,front_l,neutral,272.0,23.634738616248658,False
20,front_l,neutral,274.0,23.95869981082842,False
20,front_l,neutral,276.0,24.295540996125,False
20,front_l,neutral,278.0,24.644872777500655,False
20,front_l,neutral,280.0,25.00566663759602,False
20,front_l,neutral,282.0,25.377116081729962,False
20,front_l,neutral,284.0,25.758438271581696,False
20,front_l,neutral,286.0,26.146829501942918,False
20,front_l,neutral,288.0,26.53655134807757,False
20,front_l,neutral,290.0,26.931295373550846,False
20,front_l,neutral,292.0,27.334096525677566,False
20,front_l,neutral,294.0,27.74062269702964,False
20,front_l,neutral,296.0,28.145520785504857,False
20,front_l,neutral,298.0,28.549227101522924,False
20,front_l,neutral,300.0,28.959083520164615,False
20,front_l,neutral,302.0,29.376406036753384,False
20,front_l,neutral,304.0,29.79730791417412,False
20,front_l,neutral,306.0,30.21987274531955,False
20,front_l,neutral,308.0,30.64295337396997,False
20,front_l,neutral,310.0,31.068934230108486,False
20,front_l,neutral,312.0,31.50155929528177,False
20,front_l,neutral,314.0,31.937373533555114,False
20,front_l,neutral,316.0,32.37023015134399,False
20,front_l,neutral,318.0,32.79892725651673,False
20,front_l,neutral,320.0,33.22882185998444,False
20,front_l,neutral,322.0,33.68420864451262,False
20,front_l,neutral,324.0,34.18856559662059,False
20,front_l,neutral,326.0,34.73846129876992,False
20,front_l,neutral,328.0,35.298948433905,False
20,front_l,neutral,330.0,35.80869943083001,False
20,front_l,neutral,332.0,36.315641997206924,False
20,front_l,neutral,334.0,36.786662207455414,False
20,front_l,neutral,336.0,37.22485623340684,False
20,front_l,neutral,338.0,37.65469388065971,False
20,front_l,neutral,340.0,38.03023496877873,False
20,front_l,neutral,342.0,38.40730385107945,False
20,front_l,neutral,344.0,38.7285595330497,False
20,front_l,neutral,346.0,39.03944611278855,False
20,front_l,neutral,348.0,39.30927188798714,False
20,front_l,neutral,350.0,39.5459463197913,False
20,front_l,neutral,352.0,39.76076628821745,False
20,front_l,neutral,354.0,39.923263078056905,False
20,front_l,neutral,356.0,40.06004807133203,False
20,front_l,neutral,358.0,40.14877617294023,False
20,front_l,neutral,360.0,40.220019706746065,False
0,front_l,apex,0.0,33.019048495801336,False
0,front_l,apex,2.0,33.12022303338556,False
0,front_l,apex,4.0,33.22032403916886,False
0,front_l,apex,6.0,33.25399357350227,False
0,front_l,apex,8.0,33.23873474531225,False
0,front_l,apex,10.0,33.15182711829665,False
0,front_l,apex,12.0,33.04922651734994,False
0,front_l,apex,14.0,32.90563392104818,False
0,front_l,apex,16.0,32.70364790291504,False
0,front_l,apex,18.0,32.50022751294259,False
0,front_l,apex,20.0,32.22980932589604,False
0,front_l,apex,22.0,31.935152836344237,False
0,front_l,apex,24.0,31.597829965046653,False
0,front_l,apex,26.0,31.202689370345965,False
0,front_l,apex,28.0,30.795484563286664,False
0,front_l,apex,30.0,30.310979103654354,False
0,front_l,apex,32.0,29.82281672455,False
0,front_l,apex,34.0,29.26617345940924,False
0,front_l,apex,36.0,28.68264962749494,False
0,front_l,apex,38.0,28.06893060762926,False
0,front_l,apex,40.0,27.388830921616325,False
0,front_l,apex,42.0,26.701771401719906,False
0,front_l,apex,44.0,25.933883119219203,False
0,front_l,apex,46.0,25.18924438342218,False
0,front_l,apex,48.0,24.513597345177768,False
0,front_l,apex,50.0,23.912335069658457,False
0,front_l,apex,52.0,23.327022381102577,False
