seconds,command,active_command,phase,gate_steps,rotating,estimated_floor,actual_floor,wheel_gap,tilt,angular_speed,impact,gate_quality,reward,clear_0,error_0,clear_1,error_1,clear_2,error_2,clear_3,error_3,action_0,q_0,reference_0,applied_0,action_1,q_1,reference_1,applied_1,action_2,q_2,reference_2,applied_2,action_3,q_3,reference_3,applied_3,action_4,q_4,reference_4,applied_4,action_5,q_5,reference_5,applied_5,action_6,q_6,reference_6,applied_6,action_7,q_7,reference_7,applied_7
0.8461538461538463,0,0,0,0,False,-0.0009270310401916504,-0.0003327371960040182,0.04620031267404556,0.004367323592305183,0.05046118423342705,0.001552974572405219,0.31333786249160767,0.12305324524641037,-0.0003327371960040182,-1.1362714767456055,-0.001801213133148849,1.0034135580062866,-0.0012132799020037055,-0.4320957064628601,0.000580956693738699,2.92051100730896,-0.08475510030984879,0.9687396287918091,1.0066057443618774,0.97663414478302,0.1338132619857788,0.039747774600982666,0.019190315157175064,0.01974625512957573,-0.40194055438041687,-1.0701897144317627,-1.0066051483154297,-1.0521018505096436,0.6911098957061768,0.11155940592288971,-0.01918794959783554,0.17904485762119293,-0.4123278558254242,0.9329729676246643,1.0053516626358032,0.9072654843330383,-0.08182155340909958,0.0032464368268847466,0.015750868245959282,-0.025220241397619247,-0.33289772272109985,-1.0403553247451782,-1.0053493976593018,-1.0448979139328003,-0.4195902347564697,-0.11334338039159775,-0.015751875936985016,-0.1202634647488594
0.9230769230769231,0,0,0,0,False,-0.001225292682647705,-0.0004181133699603379,0.0464576855301857,0.004488474689424038,0.044961441308259964,0.0008484418503940105,0.2968163788318634,0.12314202636480331,-0.0004181133699603379,-1.1351537704467773,-0.0018181049963459373,1.0014206171035767,-0.001215337309986353,-0.4352545738220215,0.0007974458858370781,2.9195973873138428,-0.056751787662506104,0.9707138538360596,1.006341576576233,0.9788475036621094,0.16309073567390442,0.043374210596084595,0.018422622233629227,0.028686288744211197,-0.43788227438926697,-1.0761393308639526,-1.0063409805297852,-1.059368371963501,0.6828230023384094,0.12078320235013962,-0.018420349806547165,0.1821661740541458,-0.3699054419994354,0.9316594004631042,1.00513756275177,0.9095171689987183,-0.06767968088388443,0.006398630328476429,0.01512076798826456,-0.021362869068980217,-0.3782172203063965,-1.046019434928894,-1.005135416984558,-1.0510449409484863,-0.4470030963420868,-0.11924465745687485,-0.015121734701097012,-0.1258847713470459
1.0,0,0,0,0,False,-0.0013659894466400146,-0.0004422676283866167,0.046647585928440094,0.0046961428597569466,0.04205656424164772,0.00044560525566339493,0.28920406103134155,0.12313363701105118,-0.0004422676283866167,-1.1346044540405273,-0.0018210713751614094,0.999609112739563,-0.0012421407736837864,-0.4377697706222534,0.0009173070429824293,2.9187827110290527,-0.03775632381439209,0.9749183058738708,1.006052851676941,0.9820619821548462,0.18408527970314026,0.04784682020545006,0.017583856359124184,0.03770287334918976,-0.46158379316329956,-1.0846244096755981,-1.0060522556304932,-1.0671193599700928,0.6775388121604919,0.1287483274936676,-0.01758168824017048,0.18392623960971832,-0.3484556972980499,0.9331337213516235,1.0049036741256714,0.9135138988494873,-0.0752473920583725,0.009585481137037277,0.01443233247846365,-0.01768786646425724,-0.41651397943496704,-1.0522480010986328,-1.004901647567749,-1.0577806234359741,-0.47876685857772827,-0.12488808482885361,-0.014433255419135094,-0.1315995156764984
1.076923076923077,0,0,0,0,False,-0.0013913214206695557,-0.00042939215200021863,0.046769775450229645,0.004657910671085119,0.0403614304959774,0.0005462765693664551,0.2878459095954895,0.12305083125829697,-0.00042939215200021863,-1.1348028182983398,-0.0018231424037367105,0.998274028301239,-0.001281105331145227,-0.4398166835308075,0.0009574543801136315,2.918055295944214,-0.03535911813378334,0.9806008338928223,1.005742073059082,0.9856030344963074,0.20266279578208923,0.05272650718688965,0.01668129302561283,0.04624275863170624,-0.4739552140235901,-1.0949078798294067,-1.0057415962219238,-1.0745388269424438,0.6807155609130859,0.1353844851255417,-0.01667923666536808,0.18488118052482605,-0.34540069103240967,0.936719536781311,1.0046520233154297,0.9180853366851807,-0.10115238279104233,0.012621136382222176,0.013691534288227558,-0.01516136433929205,-0.4413898289203644,-1.058820366859436,-1.0046499967575073,-1.064761757850647,-0.5034553408622742,-0.13077984750270844,-0.013692409731447697,-0.1377166360616684
1.153846153846154,0,0,0,0,False,-0.001361936330795288,-0.0003999010077677667,0.04683280736207962,0.004528137855231762,0.041166748851537704,0.0004968792200088501,0.2894216775894165,0.12292351573705673,-0.0003999010077677667,-1.135633945465088,-0.0018256946932524443,0.9975043535232544,-0.0013205412542447448,-0.4414156675338745,0.000958101125434041,2.9174063205718994,-0.04765661805868149,0.9862746000289917,1.0054123401641846,0.9887176156044006,0.22158794105052948,0.057589929550886154,0.015723329037427902,0.054069794714450836,-0.4786825180053711,-1.105621576309204,-1.0054118633270264,-1.081058382987976,0.6943966746330261,0.14067858457565308,-0.015721390023827553,0.18574240803718567,-0.35200345516204834,0.9408228397369385,1.0043848752975464,0.9222458600997925,-0.13791929185390472,0.014973517507314682,0.012905264273285866,-0.014704404398798943,-0.4548795819282532,-1.0654021501541138,-1.0043829679489136,-1.0714607238769531,-0.5137631893157959,-0.13695520162582397,-0.012906089425086975,-0.14393195509910583
1.2307692307692308,0,0,0,0,False,-0.0013296306133270264,-0.0003680722729768604,0.04684597998857498,0.004256740678101778,0.04491834342479706,0.00031793490052223206,0.2911599278450012,0.12277050316333771,-0.0003680722729768604,-1.1368272304534912,-0.001828427193686366,0.997259259223938,-0.0013490143464878201,-0.44248390197753906,0.0009571585105732083,2.9168283939361572,-0.0664595514535904,0.990691602230072,1.0050667524337769,0.9908131957054138,0.23980019986629486,0.06235203891992569,0.014719308353960514,0.06118437647819519,-0.4791554808616638,-1.1156702041625977,-1.0050662755966187,-1.086389183998108,0.7138479948043823,0.14497224986553192,-0.014717493206262589,0.18719789385795593,-0.3598199486732483,0.9439936280250549,1.0041048526763916,0.9254487156867981,-0.17653866112232208,0.016139937564730644,0.012081192806363106,-0.016763947904109955,-0.4611588716506958,-1.071570873260498,-1.0041030645370483,-1.0774182081222534,-0.5116733312606812,-0.14293774962425232,-0.012081965804100037,-0.14953482151031494
1.3076923076923077,0,0,0,0,False,-0.0013229697942733765,-0.00034145626705139875,0.046817176043987274,0.003875614609569311,0.05056014284491539,7.845461368560791e-05,0.2915191948413849,0.1226084902882576,-0.00034145626705139875,-1.1381173133850098,-0.0018312562024220824,0.9974707365036011,-0.0013602786930277944,-0.4429249167442322,0.0009763088310137391,2.9163126945495605,-0.08389901369810104,0.9932711720466614,1.0047087669372559,0.9916653037071228,0.2558619976043701,0.06708495318889618,0.013679335825145245,0.06763321161270142,-0.4764801859855652,-1.1245286464691162,-1.0047082901000977,-1.0904656648635864,0.7326468229293823,0.14875975251197815,-0.013677649199962616,0.1896197646856308,-0.36519089341163635,0.9454757571220398,1.0038148164749146,0.92759770154953,-0.2106451690196991,0.01583341881632805,0.011227612383663654,-0.021194685250520706,-0.464203417301178,-1.0769753456115723,-1.0038132667541504,-1.0823805332183838,-0.5032015442848206,-0.14805077016353607,-0.011228330433368683,-0.15386918187141418
1.3846153846153846,0,0,0,0,False,-0.001346886157989502,-0.0003215595497749746,0.046753741800785065,0.0034004871267825365,0.05587191879749298,5.859881639480591e-05,0.29023075103759766,0.12245219200849533,-0.0003215595497749746,-1.139326810836792,-0.0018340901006013155,0.9980970621109009,-0.001353604719042778,-0.44268879294395447,0.0010195741197094321,2.915851593017578,-0.09736287593841553,0.9940727949142456,1.0043420791625977,0.9914074540138245,0.26984256505966187,0.071811743080616,0.012614103965461254,0.0734325721859932,-0.47311753034591675,-1.1321173906326294,-1.004341721534729,-1.0933603048324585,0.7470618486404419,0.1524285525083542,-0.012612548656761646,0.19296593964099884,-0.36929360032081604,0.9452470541000366,1.003517746925354,0.9288597702980042,-0.236175999045372,0.014066838659346104,0.010353300720453262,-0.02739657275378704,-0.4664559066295624,-1.0814363956451416,-1.0035163164138794,-1.086308479309082,-0.49393734335899353,-0.15179263055324554,-0.010353962890803814,-0.15663714706897736
1.4615384615384617,0,0,0,0,False,-0.0013927370309829712,-0.0003066752979066223,0.046663977205753326,0.002826133044436574,0.05891833081841469,5.296897143125534e-05,0.28777015209198,0.12231118232011795,-0.0003066752979066223,-1.1403701305389404,-0.0018371499609202147,0.9991148710250854,-0.0013323572929948568,-0.44180727005004883,0.001080063870176673,2.9154391288757324,-0.10744024813175201,0.9935194849967957,1.0039705038070679,0.9903502464294434,0.2831919193267822,0.0764520987868309,0.011534707620739937,0.07860545814037323,-0.47207772731781006,-1.1385506391525269,-1.0039701461791992,-1.0952638387680054,0.7565644383430481,0.15615017712116241,-0.011533285491168499,0.19691070914268494,-0.374988853931427,0.9437335729598999,1.0032167434692383,0.9294337630271912,-0.25210684537887573,0.011119239963591099,0.00946736242622137,-0.034522414207458496,-0.4688843786716461,-1.0849502086639404,-1.0032154321670532,-1.089313268661499,-0.4866894781589508,-0.15402072668075562,-0.00946796778589487,-0.1579255759716034
1.5384615384615385,0,0,0,0,False,-0.001449674367904663,-0.0002945887972600758,0.04655676335096359,0.0022375863045454025,0.05901686102151871,5.2908435463905334e-05,0.28473207354545593,0.12218736112117767,-0.0002945887972600758,-1.1412277221679688,-0.0018402982968837023,1.000486969947815,-0.001301329699344933,-0.44038861989974976,0.0011491903569549322,2.915070056915283,-0.11699472367763519,0.9921019673347473,1.0035979747772217,0.9887970685958862,0.29673370718955994,0.08089320361614227,0.010452467016875744,0.08322539925575256,-0.47489649057388306,-1.1439571380615234,-1.003597617149353,-1.0964604616165161,0.762435793876648,0.1599283218383789,-0.01045117899775505,0.20105630159378052,-0.3827562630176544,0.9414664506912231,1.0029149055480957,0.9294477701187134,-0.2623327076435089,0.007424401119351387,0.008579090237617493,-0.04176230728626251,-0.4711364507675171,-1.0876303911209106,-1.0029137134552002,-1.0915651321411133,-0.48152586817741394,-0.15490606427192688,-0.008579638786613941,-0.15805363655090332
1.6153846153846154,0,0,0,0,False,-0.0015098899602890015,-0.0002836954954545945,0.046440400183200836,0.0017605233006179333,0.0567762516438961,6.362330168485641e-05,0.2815401554107666,0.122079037129879,-0.0002836954954545945,-1.1419174671173096,-0.0018435047240927815,1.0021384954452515,-0.0012649028794839978,-0.4385843276977539,0.0012206232640892267,2.9147398471832275,-0.1264617145061493,0.9902083873748779,1.0032284259796143,0.9869492053985596,0.3101896345615387,0.08505723625421524,0.009378748945891857,0.08740222454071045,-0.48103830218315125,-1.1484458446502686,-1.0032280683517456,-1.09726083278656,0.7658242583274841,0.1636868268251419,-0.00937759317457676,0.2050798535346985,-0.3924994170665741,0.9388634562492371,1.0026154518127441,0.9289723038673401,-0.26923662424087524,0.0034127305261790752,0.007697812747210264,-0.04856593906879425,-0.47361788153648376,-1.0896350145339966,-1.0026143789291382,-1.0932334661483765,-0.47756674885749817,-0.154774472117424,-0.0076983049511909485,-0.1573835015296936
1.6923076923076925,0,0,0,0,False,-0.001569598913192749,-0.0002733549918048084,0.046321801841259,0.0015440810238942504,0.05319146066904068,0.0005468819290399551,0.2783965468406677,0.12198040634393692,-0.0002733549918048084,-1.1424684524536133,-0.0018466714536771178,1.0039631128311157,-0.0012858927948400378,-0.4365566074848175,0.0012910402147099376,2.9144444465637207,-0.135288804769516,0.9880821108818054,1.0028655529022217,0.9849317669868469,0.3229105472564697,0.08891752362251282,0.008324778638780117,0.09123115241527557,-0.48926904797554016,-1.1521300077438354,-1.0028653144836426,-1.0979256629943848,0.7674366235733032,0.16733182966709137,-0.008323753252625465,0.20877376198768616,-0.4035138189792633,0.9361672401428223,1.0023216009140015,0.9280533194541931,-0.27401450276374817,-0.0005985217285342515,0.006832743529230356,-0.05465039238333702,-0.476441353559494,-1.091123342514038,-1.002320647239685,-1.0944715738296509,-0.4742164611816406,-0.1539543718099594,-0.006833180785179138,-0.15621206164360046
1.7692307692307694,0,0,0,0,False,-0.001627117395401001,-0.0002636531717143953,0.04620658606290817,0.0015440810238942504,0.04903890937566757,0.0005145557224750519,0.2753886580467224,0.12189667671918869,-0.0002636531717143953,-1.1429104804992676,-0.00184967543464154,1.0058470964431763,-0.0013252607313916087,-0.43445366621017456,0.0013586980057880282,2.9141805171966553,-0.1430763155221939,0.985862672328949,1.0025134086608887,0.9828357696533203,0.33442431688308716,0.09247755259275436,0.007301477715373039,0.09476474672555923,-0.49846556782722473,-1.1551412343978882,-1.0025131702423096,-1.098628044128418,0.7677051424980164,0.17077495157718658,-0.007300577592104673,0.2120296061038971,-0.4150621294975281,0.9334900975227356,1.002036213874817,0.9267396330833435,-0.2770881652832031,-0.004419312346726656,0.00599284702911973,-0.059919364750385284,-0.47938910126686096,-1.0922359228134155,-1.00203537940979,-1.0954062938690186,-0.47128385305404663,-0.1527058333158493,-0.005993230268359184,-0.15474995970726013
1.8461538461538463,0,0,0,0,False,-0.0016812533140182495,-0.00025484777870588005,0.046099238097667694,0.0017605233006179333,0.04474562406539917,0.00046552158892154694,0.27257585525512695,0.12182246148586273,-0.00025484777870588005,-1.143263339996338,-0.0018524968763813376,1.0076910257339478,-0.0013614579802379012,-0.43239861726760864,0.0014220806770026684,2.9139444828033447,-0.1496547907590866,0.9836358428001404,1.002175211906433,0.980743944644928,0.34472301602363586,0.09575057774782181,0.0063192653469741344,0.09801992028951645,-0.5080513954162598,-1.1576193571090698,-1.0021750926971436,-1.0994547605514526,0.7669281363487244,0.17394261062145233,-0.006318486295640469,0.2148078829050064,-0.42660772800445557,0.9308778047561646,1.0017622709274292,0.9250943660736084,-0.27849259972572327,-0.007950435392558575,0.005186674650758505,-0.0643681138753891,-0.48246362805366516,-1.0930873155593872,-1.001761555671692,-1.0961371660232544,-0.4688142240047455,-0.15121477842330933,-0.005187006667256355,-0.15314307808876038
1.9230769230769231,0,0,0,0,False,-0.0017307400703430176,-0.00024714655592106283,0.046003349125385284,0.002042627427726984,0.04050036519765854,0.00041884835809469223,0.2700202167034149,0.12175638228654861,-0.00024714655592106283,-1.143543004989624,-0.0018550158711150289,1.0094155073165894,-0.0013938439078629017,-0.4304894208908081,0.0014797396725043654,2.91373348236084,-0.15475104749202728,0.981464684009552,1.001854658126831,0.9787235856056213,0.35399430990219116,0.09875229001045227,0.005387888755649328,0.10099884867668152,-0.5176805853843689,-1.1596990823745728,-1.001854419708252,-1.1004347801208496,0.7653468251228333,0.1767825186252594,-0.005387224722653627,0.2171124815940857,-0.4378727674484253,0.9283525347709656,1.001502513885498,0.923192024230957,-0.27818170189857483,-0.011139802634716034,0.004422226920723915,-0.06803552061319351,-0.48596614599227905,-1.093764305114746,-1.0015019178390503,-1.0967378616333008,-0.4669218361377716,-0.1496114879846573,-0.004422510042786598,-0.15149261057376862
2.0,0,0,0,0,False,-0.0017744451761245728,-0.00024068489437922835,0.045921407639980316,0.00248975632712245,0.03639499098062515,0.0003647292032837868,0.2677754759788513,0.12169717252254486,-0.00024068489437922835,-1.1437582969665527,-0.0018572331173345447,1.0109721422195435,-0.001422179746441543,-0.4287896752357483,0.0015304359840229154,2.913544178009033,-0.15855608880519867,0.979396641254425,1.0015546083450317,0.9768328666687012,0.3623115122318268,0.10149908065795898,0.004516238812357187,0.10370562225580215,-0.5271374583244324,-1.1614896059036255,-1.0015544891357422,-1.1015594005584717,0.7631273865699768,0.1792653352022171,-0.004515681881457567,0.21897071599960327,-0.44878846406936646,0.9259281158447266,1.001259446144104,0.9211064577102661,-0.2763071656227112,-0.01395926158875227,0.0037068012170493603,-0.07096882909536362,-0.48968490958213806,-1.0943329334259033,-1.0012589693069458,-1.0972658395767212,-0.4655580520629883,-0.14798837900161743,-0.0037070382386446,-0.1498737633228302
2.076923076923077,1,1,1,0,False,-0.0034533143043518066,-0.0018577631562948227,0.045898787677288055,0.002652046736329794,0.019239364191889763,0.00022767577320337296,0.19044961035251617,0.10301242023706436,-0.0002302212524227798,-1.1440694332122803,-0.0018577631562948227,1.0121444463729858,-0.0014430846786126494,-0.4281458854675293,0.001593025284819305,2.913384437561035,-0.13989432156085968,0.9767264723777771,0.9768401384353638,0.9734745621681213,-0.4749717116355896,0.10305853933095932,0.10367310047149658,0.09372509270906448,0.2971492409706116,-1.1619633436203003,-1.1015275716781616,-1.099959135055542,0.796703577041626,0.1815328598022461,0.2186354547739029,0.22654834389686584,-0.7361466288566589,0.922817051410675,0.9211311936378479,0.9093533754348755,0.45752066373825073,-0.015554292127490044,-0.0709465742111206,-0.061934370547533035,0.42644038796424866,-1.0928915739059448,-1.0972353219985962,-1.0919060707092285,-0.4428841471672058,-0.15093013644218445,-0.1498267650604248,-0.16100887954235077
2.153846153846154,1,1,1,0,False,-0.003515377640724182,-0.0018503073370084167,0.046165041625499725,0.002210787730291486,0.038957007229328156,0.0,0.18792451918125153,0.1018865704536438,-0.00013877550372853875,-1.1439292430877686,-0.0018503073370084167,1.012158989906311,-0.0014177272096276283,-0.43069738149642944,0.0016640170942991972,2.913240909576416,-0.15160764753818512,0.9696381688117981,0.9768735766410828,0.9685969948768616,-0.5124115943908691,0.09918615967035294,0.10352332144975662,0.07120831310749054,0.3888908922672272,-1.1548980474472046,-1.1013808250427246,-1.0909883975982666,0.763547420501709,0.18576280772686005,0.21709157526493073,0.24126331508159637,-0.838182270526886,0.9146494269371033,0.9212451577186584,0.8855168223381042,0.5647690892219543,-0.011670674197375774,-0.07084407657384872,-0.03981434181332588,0.47730305790901184,-1.0839959383010864,-1.0970948934555054,-1.0785218477249146,-0.3383878767490387,-0.1660052239894867,-0.14961029589176178,-0.1812874972820282
