time_s,phase,front_r__front_l_m,front_r__back_r_m,front_r__back_l_m,front_l__back_r_m,front_l__back_l_m,back_r__back_l_m
4.307692307692363,lift,0.1918732672349843,0.021805593708873427,0.1905136435986377,0.19309828237780047,0.06729745997496385,0.15373793487589563
4.326923076923137,lift,0.19189590785227295,0.021810367256562522,0.19052918539529765,0.1933601005046955,0.06730598506793178,0.15394997083026857
4.346153846153911,lift,0.19191841356778505,0.021819283960205924,0.1905446965871724,0.19363673483328658,0.06731448726730724,0.15417357853534921
4.365384615384684,lift,0.19194078516620985,0.02183298413056749,0.19056018001055883,0.19392840732275432,0.06732296508624544,0.15440891609001675
4.384615384615458,lift,0.19196302374804447,0.02185215634403771,0.19057563756273938,0.1942353259507628,0.06733141861048966,0.15465612427746703
4.4038461538462315,lift,0.1919851306468862,0.021877534210680026,0.19059107032033257,0.1945576844879506,0.06733984909608898,0.1549153272462887
4.423076923077005,lift,0.19200710735041834,0.021909892499127146,0.19060647869026026,0.1948956622514039,0.0673482585860532,0.15518663324783816
4.5000000000000995,lift,0.19209374376964095,0.022132577510661264,0.1906678618853249,0.19640683294989864,0.06738173755531886,0.1563945348882155
4.750000000000156,lift,0.1923642517181632,0.024488350182388523,0.19086408813235767,0.20310385382781143,0.0674899394277146,0.1616787269647453
5.000000000000213,lift,0.19262340917782422,0.028479546184120352,0.19105516103417547,0.21242059367207874,0.06759781415530904,0.16888197606298153
5.25000000000027,lift,0.19287183607669575,0.032217212960411586,0.1912421173681077,0.22356241824790243,0.06770602393195878,0.17644315553575982
5.500000000000327,lift,0.1931090405499626,0.03829445852823094,0.19143715389317517,0.23447544800619294,0.06783465596553305,0.18123308376745406
5.750000000000384,lift,0.1933341975793747,0.04703317326794679,0.1916355689402746,0.24261624227828446,0.06798068418547207,0.1827310846188168
6.0000000000004405,lift,0.19354723833304022,0.05733440396066124,0.19182866023581316,0.24718283433961735,0.06812321066533965,0.18087398937039348
6.250000000000497,lift,0.19374864796506208,0.06839467967517933,0.1920174691809563,0.24857800375170294,0.06826338983510358,0.17821728952208843
6.500000000000554,lift,0.1939389976051295,0.0788904738872512,0.19220020891114428,0.24813514288170002,0.06839601569026586,0.17539498371536968
6.750000000000611,lift,0.19411889870868096,0.08770127353795179,0.19237642039018238,0.247098257503288,0.06851950254201894,0.172835240503004
7.000000000000668,lift,0.1942888108465871,0.09418029099019357,0.19255050188671569,0.24606051440175938,0.06864218349520536,0.17082430021592265
7.250000000000725,lift,0.1944497599761764,0.0982093816820741,0.19271513871847593,0.2453116765788274,0.06875146095414665,0.1695292658562631
7.500000000000782,lift,0.19460209942479706,0.10007308160767027,0.19287798469507603,0.24495012373934813,0.06886121860885043,0.16892304836936503
7.750000000000838,lift,0.19474665945792977,0.10048275147780526,0.19303378250985406,0.2448792789619596,0.06896275458246463,0.16879756027236387
8.000000000000895,clearance_hold,0.19488394996952801,0.1004778637671214,0.19318236398423091,0.2448947306744703,0.0690569576281203,0.16881255237841383
8.250000000000952,clearance_hold,0.19501378914738876,0.10046612008442136,0.19332561559821496,0.24491451466865397,0.06917258952735873,0.16882253499395572
8.500000000001009,clearance_hold,0.19513714238258661,0.10045663982901236,0.19346272243285992,0.24493240073817515,0.06927875028314501,0.1688328829261002
8.750000000001066,clearance_hold,0.19525498609955463,0.10044890769469698,0.19359342658199286,0.24494507157062054,0.06936420089374681,0.16884584360796
9.000000000001123,rotate,0.19536702603191378,0.1004432052586868,0.19372051473456847,0.2449531767010027,0.06943150029867043,0.16886388827679555
9.25000000000118,rotate,0.1954736646100196,0.10042618470475992,0.19384042851476357,0.24495983977710206,0.0694883863460453,0.16889462329714608
9.500000000001236,rotate,0.19557574833437616,0.10039023880718237,0.1939517143051127,0.24496496040177607,0.06953355103722218,0.16895181948261903
9.750000000001293,rotate,0.1956733848407528,0.10033422528359563,0.19405993254271278,0.24497736998296166,0.06957867702709994,0.1690540033473066
10.00000000000135,rotate,0.1957667157957883,0.10024440206487813,0.19416517425746818,0.24500391087124737,0.0696229738073674,0.16921115531953643
10.250000000001407,rotate,0.19585593719059124,0.10011795163221414,0.19426748532700536,0.24505358591715953,0.06966654275716501,0.16942907715367916
10.500000000001464,rotate,0.19594122735199618,0.09995447297986405,0.1943669486813149,0.24512018123089888,0.06970937823841016,0.16973335530321843
10.75000000000152,rotate,0.19602276305184502,0.09975316565291012,0.1944635714008839,0.24521741934314137,0.06975149159514743,0.1701267842791823
11.000000000001577,rotate,0.1961007098764022,0.09951003325026436,0.1945571054092556,0.24535460642812837,0.0697928938618122,0.17061796026354498
11.250000000001634,rotate,0.19617522608376162,0.09922782158960462,0.19464761927125618,0.24554243567146264,0.06983359843205969,0.17122472344288858
11.500000000001691,rotate,0.19624646317449965,0.09891285672483795,0.1947353944105669,0.24578093585511138,0.06987362084255232,0.17194573679174635
11.750000000001748,rotate,0.1963145658855543,0.09857336013080975,0.1948206471679298,0.24609776356677893,0.06991298998927677,0.1728067403291774
12.000000000001805,rotate,0.19637967216083715,0.09821516333616695,0.19490346258034102,0.24649331789708437,0.06995174474956575,0.17379796505471265
12.250000000001862,rotate,0.1964419131160736,0.09784417607692236,0.1949839259304458,0.24698092578462336,0.06998990579270532,0.17458332163803192
12.500000000001918,rotate,0.19650141301309162,0.09747011577531567,0.19506212782136617,0.24756773017043446,0.0700274952454686,0.17547004736933364
12.750000000001975,rotate,0.19655828926448515,0.09710674447887466,0.19513823917502587,0.24826304401498886,0.0700645366068678,0.1764932106248226
13.000000000002032,rotate,0.19661265249234666,0.0967707787040918,0.19521236889968738,0.24907634155549563,0.07010105406574589,0.17765638995307576
13.250000000002089,rotate,0.19666460634984817,0.09647411851803496,0.1952845927796708,0.24999022970126109,0.07013707164928379,0.17895993955132516
13.500000000002146,rotate,0.19671424436130766,0.09658036627074422,0.19535498604396595,0.25071470903419146,0.07017261224809039,0.18037757054131368
